home_TEAM_NAME,GAME_ID,GAME_DATE,home_MIN,home_FGM,home_FGA,home_FG_PCT,home_FG3M,home_FG3A,home_FG3_PCT,home_FTM,home_FTA,home_FT_PCT,home_OREB,home_DREB,home_REB,home_AST,home_STL,home_BLK,home_TOV,home_PF,home_PTS,home_PLUS_MINUS,away_TEAM_NAME,away_MIN,away_FGM,away_FGA,away_FG_PCT,away_FG3M,away_FG3A,away_FG3_PCT,away_FTM,away_FTA,away_FT_PCT,away_OREB,away_DREB,away_REB,away_AST,away_STL,away_BLK,away_TOV,away_PF,away_PTS,away_PLUS_MINUS,Season
Orlando Magic,21200949,2013-03-12,240,37,93,0.398,10,32,0.313,13,17,0.765,13,31,44,18,5,4,14,35,97,-9,Los Angeles Lakers,240,34,73,0.466,9,25,0.36,29,47,0.617,7,34,41,20,8,5,10,16,106,9,2012 - 2013
Brooklyn Nets,21200951,2013-03-12,240,40,80,0.5,5,16,0.313,23,31,0.742,19,23,42,17,8,4,12,14,108,10,New Orleans Hornets,240,40,78,0.513,5,16,0.313,13,15,0.867,11,20,31,23,6,9,13,25,98,-10,2012 - 2013
Cleveland Cavaliers,21200950,2013-03-12,240,34,83,0.41,8,26,0.308,19,25,0.76,14,34,48,24,8,2,11,25,95,5,Washington Wizards,240,31,76,0.408,5,17,0.294,23,28,0.821,11,35,46,20,4,5,14,22,90,-5,2012 - 2013
Charlotte Bobcats,21200948,2013-03-12,240,35,77,0.455,6,17,0.353,24,30,0.8,16,32,48,20,8,3,11,18,100,26,Boston Celtics,240,27,66,0.409,4,13,0.308,16,25,0.64,6,23,29,15,4,4,13,21,74,-26,2012 - 2013
Minnesota Timberwolves,21200954,2013-03-12,240,44,82,0.537,12,20,0.6,7,18,0.389,11,38,49,30,6,11,16,21,107,24,San Antonio Spurs,240,29,82,0.354,9,29,0.31,16,18,0.889,8,31,39,19,9,4,17,21,83,-24,2012 - 2013
Portland Trail Blazers,21200955,2013-03-12,240,32,79,0.405,5,16,0.313,28,29,0.966,14,32,46,17,6,6,16,23,97,-5,Memphis Grizzlies,240,39,76,0.513,3,11,0.273,21,31,0.677,9,28,37,31,10,7,11,24,102,5,2012 - 2013
Milwaukee Bucks,21200953,2013-03-12,240,43,89,0.483,8,21,0.381,14,17,0.824,7,35,42,30,8,6,9,22,108,-7,Dallas Mavericks,240,41,82,0.5,11,29,0.379,22,27,0.815,3,38,41,23,5,5,10,19,115,7,2012 - 2013
Miami Heat,21200952,2013-03-12,240,35,82,0.427,6,20,0.3,22,30,0.733,14,31,45,27,14,4,16,14,98,17,Atlanta Hawks,240,33,78,0.423,5,22,0.227,10,14,0.714,10,33,43,19,11,1,24,25,81,-17,2012 - 2013
Golden State Warriors,21200966,2013-03-13,240,41,72,0.569,8,18,0.444,15,25,0.6,11,31,42,27,5,9,13,15,105,8,Detroit Pistons,240,40,89,0.449,5,17,0.294,12,14,0.857,14,24,38,26,6,0,10,22,97,-8,2012 - 2013
Los Angeles Clippers,21200965,2013-03-13,240,31,72,0.431,6,26,0.231,17,18,0.944,13,21,34,22,5,4,14,22,85,-11,Memphis Grizzlies,240,37,68,0.544,6,12,0.5,16,21,0.762,10,21,31,20,8,3,13,25,96,11,2012 - 2013
Philadelphia 76ers,21200956,2013-03-13,240,40,85,0.471,7,18,0.389,7,12,0.583,13,27,40,29,10,3,13,22,94,-4,Miami Heat,240,35,75,0.467,5,20,0.25,23,27,0.852,10,29,39,25,7,6,13,10,98,4,2012 - 2013
Sacramento Kings,21200963,2013-03-13,240,45,83,0.542,9,23,0.391,22,26,0.846,7,33,40,17,9,3,5,16,121,42,Chicago Bulls,240,32,83,0.386,2,21,0.095,13,15,0.867,12,27,39,19,2,3,17,19,79,-42,2012 - 2013
Atlanta Hawks,21200960,2013-03-13,240,37,79,0.468,8,22,0.364,14,21,0.667,9,43,52,22,1,2,13,17,96,4,Los Angeles Lakers,240,36,92,0.391,8,29,0.276,12,16,0.75,12,33,45,17,6,1,8,21,92,-4,2012 - 2013
Boston Celtics,21200959,2013-03-13,240,39,76,0.513,6,15,0.4,28,35,0.8,6,34,40,29,11,7,14,19,112,24,Toronto Raptors,240,34,79,0.43,3,13,0.231,17,19,0.895,7,27,34,17,11,6,18,23,88,-24,2012 - 2013
Denver Nuggets,21200964,2013-03-13,240,41,84,0.488,9,21,0.429,26,37,0.703,18,35,53,22,11,8,15,18,117,23,New York Knicks,240,34,79,0.43,11,28,0.393,15,22,0.682,7,26,33,22,7,9,19,25,94,-23,2012 - 2013
Houston Rockets,21200961,2013-03-13,240,39,76,0.513,10,21,0.476,23,30,0.767,11,35,46,26,10,5,23,12,111,30,Phoenix Suns,240,34,81,0.42,6,21,0.286,7,10,0.7,5,24,29,20,13,7,22,20,81,-30,2012 - 2013
Indiana Pacers,21200958,2013-03-13,240,41,82,0.5,9,25,0.36,16,26,0.615,15,34,49,22,8,6,12,26,107,16,Minnesota Timberwolves,240,35,80,0.438,6,19,0.316,15,18,0.833,10,26,36,19,4,4,12,26,91,-16,2012 - 2013
Oklahoma City Thunder,21200962,2013-03-13,240,37,69,0.536,7,16,0.438,29,33,0.879,11,37,48,20,9,7,25,27,110,23,Utah Jazz,240,28,80,0.35,5,15,0.333,26,33,0.788,13,22,35,21,13,6,20,25,87,-23,2012 - 2013
Washington Wizards,21200957,2013-03-13,240,43,86,0.5,8,16,0.5,12,24,0.5,13,35,48,25,8,0,13,17,106,13,Milwaukee Bucks,240,39,85,0.459,6,18,0.333,9,12,0.75,11,33,44,23,8,4,15,22,93,-13,2012 - 2013
Portland Trail Blazers,21200968,2013-03-14,240,40,78,0.513,10,28,0.357,15,21,0.714,9,35,44,24,8,6,14,16,105,15,New York Knicks,240,36,82,0.439,7,25,0.28,11,17,0.647,11,29,40,20,10,2,12,21,90,-15,2012 - 2013
San Antonio Spurs,21200967,2013-03-14,240,37,84,0.44,5,13,0.385,13,17,0.765,11,38,49,31,7,4,16,10,92,1,Dallas Mavericks,240,37,83,0.446,8,19,0.421,9,10,0.9,6,29,35,21,10,10,13,23,91,-1,2012 - 2013
Dallas Mavericks,21200976,2013-03-15,240,41,82,0.5,7,21,0.333,7,11,0.636,8,38,46,25,7,6,16,19,96,10,Cleveland Cavaliers,240,34,78,0.436,7,16,0.438,11,18,0.611,7,32,39,18,11,2,18,12,86,-10,2012 - 2013
Golden State Warriors,21200978,2013-03-15,240,34,76,0.447,3,14,0.214,24,30,0.8,7,27,34,16,8,7,12,17,95,-18,Chicago Bulls,240,43,83,0.518,8,16,0.5,19,22,0.864,11,32,43,28,8,0,16,22,113,18,2012 - 2013
Indiana Pacers,21200971,2013-03-15,240,37,99,0.374,12,27,0.444,7,9,0.778,17,37,54,17,6,6,16,26,93,-6,Los Angeles Lakers,240,33,78,0.423,13,26,0.5,20,30,0.667,7,41,48,27,9,8,15,17,99,6,2012 - 2013
Denver Nuggets,21200977,2013-03-15,240,35,77,0.455,1,12,0.083,16,22,0.727,13,29,42,18,8,10,17,17,87,7,Memphis Grizzlies,240,30,85,0.353,4,12,0.333,16,19,0.842,20,27,47,16,8,5,17,22,80,-7,2012 - 2013
Atlanta Hawks,21200972,2013-03-15,240,41,84,0.488,12,23,0.522,13,16,0.813,8,33,41,27,14,4,20,19,107,13,Phoenix Suns,240,35,79,0.443,3,19,0.158,21,31,0.677,11,35,46,20,10,2,24,24,94,-13,2012 - 2013
Oklahoma City Thunder,21200974,2013-03-15,240,42,76,0.553,4,13,0.308,29,43,0.674,8,44,52,21,6,4,18,16,117,13,Orlando Magic,240,40,92,0.435,7,27,0.259,17,21,0.81,7,26,33,12,12,0,10,23,104,-13,2012 - 2013
Houston Rockets,21200973,2013-03-15,240,36,74,0.486,11,31,0.355,25,31,0.806,12,32,44,25,7,2,18,20,108,8,Minnesota Timberwolves,240,39,81,0.481,6,24,0.25,16,20,0.8,9,27,36,25,6,7,13,25,100,-8,2012 - 2013
Washington Wizards,21200970,2013-03-15,240,36,72,0.5,9,20,0.45,15,19,0.789,9,30,39,23,5,7,12,18,96,9,New Orleans Hornets,240,35,80,0.438,3,19,0.158,14,19,0.737,11,29,40,15,6,0,11,21,87,-9,2012 - 2013
Toronto Raptors,21200969,2013-03-15,240,33,68,0.485,3,10,0.3,23,27,0.852,10,36,46,16,6,8,20,23,92,14,Charlotte Bobcats,240,26,80,0.325,6,22,0.273,20,29,0.69,15,21,36,14,14,3,13,18,78,-14,2012 - 2013
Milwaukee Bucks,21200975,2013-03-15,240,33,89,0.371,9,25,0.36,19,21,0.905,19,29,48,18,6,4,10,16,94,-13,Miami Heat,240,41,79,0.519,7,15,0.467,18,22,0.818,8,33,41,24,7,5,12,13,107,13,2012 - 2013
Portland Trail Blazers,21200984,2013-03-16,240,41,86,0.477,7,19,0.368,23,24,0.958,12,33,45,25,6,4,11,20,112,11,Detroit Pistons,240,40,76,0.526,5,17,0.294,16,24,0.667,7,26,33,19,7,3,13,22,101,-11,2012 - 2013
Utah Jazz,21200983,2013-03-16,240,31,71,0.437,5,16,0.313,23,31,0.742,7,31,38,18,7,4,6,21,90,6,Memphis Grizzlies,240,33,77,0.429,4,12,0.333,14,22,0.636,11,31,42,14,4,6,12,22,84,-6,2012 - 2013
Boston Celtics,21200980,2013-03-16,240,41,79,0.519,10,15,0.667,13,20,0.65,10,32,42,28,6,8,13,21,105,17,Charlotte Bobcats,240,34,76,0.447,7,20,0.35,13,21,0.619,6,29,35,23,7,7,14,17,88,-17,2012 - 2013
Philadelphia 76ers,21200981,2013-03-16,240,39,79,0.494,6,13,0.462,14,19,0.737,9,32,41,28,6,14,14,21,98,7,Indiana Pacers,240,34,88,0.386,6,16,0.375,17,21,0.81,18,29,47,25,5,3,14,20,91,-7,2012 - 2013
San Antonio Spurs,21200982,2013-03-16,240,45,78,0.577,6,17,0.353,23,29,0.793,11,32,43,32,7,7,18,21,119,6,Cleveland Cavaliers,240,43,85,0.506,7,15,0.467,20,31,0.645,9,20,29,22,13,4,11,27,113,-6,2012 - 2013
Washington Wizards,21200979,2013-03-16,240,48,93,0.516,14,21,0.667,17,20,0.85,15,27,42,30,6,3,10,18,127,22,Phoenix Suns,240,42,88,0.477,6,21,0.286,15,20,0.75,17,31,48,19,5,4,15,15,105,-22,2012 - 2013
Minnesota Timberwolves,21200989,2013-03-17,240,36,64,0.563,5,15,0.333,20,27,0.741,7,20,27,18,8,10,18,19,97,2,New Orleans Hornets,240,39,85,0.459,5,13,0.385,12,16,0.75,20,21,41,20,10,3,20,26,95,-2,2012 - 2013
Los Angeles Clippers,21200987,2013-03-17,240,34,75,0.453,8,28,0.286,17,31,0.548,12,39,51,20,5,8,12,18,93,13,New York Knicks,240,29,81,0.358,12,26,0.462,10,14,0.714,7,32,39,21,7,1,9,27,80,-13,2012 - 2013
Dallas Mavericks,21200990,2013-03-17,240,38,83,0.458,9,21,0.429,16,16,1.0,8,26,34,18,13,2,16,20,101,-6,Oklahoma City Thunder,240,39,80,0.488,5,21,0.238,24,30,0.8,12,34,46,17,9,8,16,17,107,6,2012 - 2013
Milwaukee Bucks,21200986,2013-03-17,240,40,90,0.444,12,27,0.444,23,26,0.885,13,33,46,25,6,3,14,13,115,6,Orlando Magic,240,47,93,0.505,5,21,0.238,10,15,0.667,11,33,44,21,10,4,13,21,109,-6,2012 - 2013
Los Angeles Lakers,21200992,2013-03-17,240,41,72,0.569,12,28,0.429,19,29,0.655,6,37,43,28,2,7,15,12,113,11,Sacramento Kings,240,42,96,0.438,10,31,0.323,8,8,1.0,7,26,33,21,7,3,6,22,102,-11,2012 - 2013
Toronto Raptors,21200985,2013-03-17,240,39,94,0.415,2,20,0.1,11,12,0.917,24,27,51,15,5,2,16,21,91,-17,Miami Heat,240,39,67,0.582,10,22,0.455,20,29,0.69,2,24,26,31,8,2,12,14,108,17,2012 - 2013
Brooklyn Nets,21200991,2013-03-17,240,36,86,0.419,8,23,0.348,13,16,0.813,17,33,50,17,7,1,16,14,93,-12,Atlanta Hawks,240,44,84,0.524,8,21,0.381,9,13,0.692,9,29,38,30,14,5,11,20,105,12,2012 - 2013
Houston Rockets,21200988,2013-03-17,240,28,86,0.326,9,35,0.257,13,16,0.813,12,36,48,16,6,5,17,15,78,-30,Golden State Warriors,240,44,96,0.458,13,26,0.5,7,9,0.778,8,42,50,27,7,6,10,17,108,30,2012 - 2013
Chicago Bulls,21200999,2013-03-18,265,47,96,0.49,8,21,0.381,16,19,0.842,12,30,42,29,7,11,14,21,118,-1,Denver Nuggets,265,46,100,0.46,7,20,0.35,20,27,0.741,20,33,53,26,10,5,16,19,119,1,2012 - 2013
Detroit Pistons,21200997,2013-03-18,240,34,78,0.436,1,18,0.056,13,15,0.867,10,23,33,20,6,4,15,21,82,-37,Brooklyn Nets,240,45,83,0.542,9,21,0.429,20,23,0.87,13,28,41,21,9,8,10,17,119,37,2012 - 2013
New Orleans Hornets,21201001,2013-03-18,240,28,83,0.337,3,17,0.176,13,13,1.0,13,28,41,17,10,5,14,13,72,-21,Golden State Warriors,240,35,70,0.5,10,19,0.526,13,15,0.867,6,38,44,21,6,7,16,20,93,21,2012 - 2013
Philadelphia 76ers,21200993,2013-03-18,240,43,86,0.5,5,16,0.313,10,13,0.769,8,35,43,31,7,8,14,15,101,1,Portland Trail Blazers,240,38,90,0.422,12,28,0.429,12,14,0.857,12,34,46,26,5,6,13,14,100,-1,2012 - 2013
Phoenix Suns,21201002,2013-03-18,240,42,87,0.483,8,20,0.4,7,15,0.467,14,41,55,21,10,7,16,16,99,23,Los Angeles Lakers,240,29,87,0.333,5,22,0.227,13,16,0.813,14,31,45,15,10,1,18,13,76,-23,2012 - 2013
Charlotte Bobcats,21200994,2013-03-18,240,42,79,0.532,9,22,0.409,26,33,0.788,8,23,31,32,9,5,12,20,119,5,Washington Wizards,240,43,81,0.531,6,15,0.4,22,29,0.759,14,27,41,27,6,5,18,26,114,-5,2012 - 2013
Memphis Grizzlies,21201000,2013-03-18,240,40,82,0.488,5,16,0.313,7,11,0.636,11,38,49,19,6,10,13,21,92,15,Minnesota Timberwolves,240,29,86,0.337,6,24,0.25,13,18,0.722,14,31,45,14,7,4,12,12,77,-15,2012 - 2013
Atlanta Hawks,21200996,2013-03-18,240,42,75,0.56,8,21,0.381,21,29,0.724,5,26,31,26,7,2,15,15,113,-14,Dallas Mavericks,240,51,89,0.573,13,22,0.591,12,14,0.857,10,29,39,33,7,3,12,20,127,14,2012 - 2013
Cleveland Cavaliers,21200995,2013-03-18,240,35,92,0.38,6,24,0.25,14,21,0.667,16,29,45,21,6,7,11,21,90,-21,Indiana Pacers,240,39,88,0.443,8,22,0.364,25,29,0.862,15,42,57,29,8,9,14,16,111,21,2012 - 2013
Boston Celtics,21200998,2013-03-18,240,39,72,0.542,10,21,0.476,15,24,0.625,4,29,33,24,9,7,21,26,103,-2,Miami Heat,240,42,85,0.494,7,20,0.35,14,21,0.667,10,29,39,25,11,7,16,18,105,2,2012 - 2013
Utah Jazz,21201003,2013-03-18,240,29,76,0.382,9,19,0.474,16,24,0.667,19,27,46,17,10,5,17,23,83,-7,New York Knicks,240,32,69,0.464,8,23,0.348,18,25,0.72,8,26,34,18,9,5,14,21,90,7,2012 - 2013
Sacramento Kings,21201007,2013-03-19,240,37,73,0.507,14,28,0.5,28,34,0.824,8,29,37,25,8,1,17,25,116,15,Los Angeles Clippers,240,36,80,0.45,9,26,0.346,20,26,0.769,11,26,37,30,10,4,18,24,101,-15,2012 - 2013
Oklahoma City Thunder,21201006,2013-03-19,240,37,85,0.435,4,25,0.16,26,31,0.839,12,33,45,21,8,8,15,24,104,-10,Denver Nuggets,240,43,96,0.448,4,21,0.19,24,29,0.828,17,35,52,23,10,4,14,23,114,10,2012 - 2013
Milwaukee Bucks,21201005,2013-03-19,240,42,87,0.483,9,19,0.474,9,13,0.692,15,28,43,29,8,8,12,12,102,7,Portland Trail Blazers,240,36,83,0.434,13,26,0.5,10,13,0.769,13,27,40,24,6,1,17,14,95,-7,2012 - 2013
Indiana Pacers,21201004,2013-03-19,240,34,87,0.391,6,23,0.261,21,24,0.875,15,48,63,18,4,6,15,21,95,22,Orlando Magic,240,28,88,0.318,3,15,0.2,14,21,0.667,10,32,42,12,7,7,10,22,73,-22,2012 - 2013
Memphis Grizzlies,21201012,2013-03-20,265,32,89,0.36,6,15,0.4,20,24,0.833,19,35,54,11,5,5,19,27,90,1,Oklahoma City Thunder,265,30,84,0.357,2,18,0.111,27,32,0.844,14,32,46,9,7,7,15,28,89,-1,2012 - 2013
Los Angeles Clippers,21201018,2013-03-20,240,41,78,0.526,6,20,0.3,13,19,0.684,8,36,44,24,13,3,14,16,101,29,Philadelphia 76ers,240,29,79,0.367,6,20,0.3,8,10,0.8,10,27,37,22,6,4,20,19,72,-29,2012 - 2013
Phoenix Suns,21201017,2013-03-20,240,28,83,0.337,3,15,0.2,20,22,0.909,13,27,40,17,11,2,15,17,79,-9,Washington Wizards,240,33,68,0.485,6,15,0.4,16,25,0.64,6,35,41,22,7,4,21,22,88,9,2012 - 2013
Charlotte Bobcats,21201008,2013-03-20,240,35,75,0.467,8,16,0.5,29,40,0.725,13,29,42,21,10,7,13,26,107,6,Toronto Raptors,240,35,83,0.422,5,22,0.227,26,26,1.0,15,30,45,18,7,9,17,27,101,-6,2012 - 2013
Atlanta Hawks,21201011,2013-03-20,240,38,79,0.481,8,18,0.444,14,17,0.824,9,38,47,26,7,6,17,15,98,8,Milwaukee Bucks,240,37,99,0.374,8,19,0.421,8,11,0.727,16,30,46,20,7,8,12,17,90,-8,2012 - 2013
Cleveland Cavaliers,21201009,2013-03-20,240,37,81,0.457,7,21,0.333,14,17,0.824,15,27,42,20,8,2,17,25,95,-3,Miami Heat,240,32,72,0.444,12,29,0.414,22,30,0.733,11,23,34,21,9,6,13,20,98,3,2012 - 2013
Houston Rockets,21201014,2013-03-20,240,34,76,0.447,6,23,0.261,26,32,0.813,9,35,44,15,10,4,16,23,100,7,Utah Jazz,240,36,79,0.456,5,17,0.294,16,20,0.8,5,31,36,19,9,5,14,22,93,-7,2012 - 2013
San Antonio Spurs,21201016,2013-03-20,240,41,85,0.482,8,26,0.308,14,15,0.933,8,30,38,27,9,7,12,13,104,11,Golden State Warriors,240,37,84,0.44,6,12,0.5,13,15,0.867,12,27,39,16,9,4,17,17,93,-11,2012 - 2013
New Orleans Hornets,21201013,2013-03-20,240,31,71,0.437,5,16,0.313,20,26,0.769,11,34,45,20,7,7,20,17,87,1,Boston Celtics,240,33,72,0.458,4,14,0.286,16,17,0.941,4,24,28,20,13,6,14,18,86,-1,2012 - 2013
New York Knicks,21201010,2013-03-20,240,40,76,0.526,15,34,0.441,11,16,0.688,10,24,34,20,8,2,12,18,106,12,Orlando Magic,240,38,79,0.481,5,17,0.294,13,18,0.722,14,28,42,18,7,0,16,13,94,-12,2012 - 2013
Dallas Mavericks,21201015,2013-03-20,240,40,80,0.5,7,19,0.368,9,15,0.6,7,27,34,19,5,3,11,20,96,-17,Brooklyn Nets,240,45,89,0.506,7,21,0.333,16,21,0.762,13,32,45,21,6,2,10,15,113,17,2012 - 2013
Denver Nuggets,21201020,2013-03-21,240,37,76,0.487,7,11,0.636,20,27,0.741,11,23,34,18,13,8,20,19,101,1,Philadelphia 76ers,240,43,78,0.551,7,18,0.389,7,11,0.636,7,27,34,27,13,5,23,22,100,-1,2012 - 2013
Chicago Bulls,21201019,2013-03-21,240,39,89,0.438,4,14,0.286,7,11,0.636,9,32,41,30,8,4,8,16,89,-10,Portland Trail Blazers,240,41,84,0.488,10,21,0.476,7,10,0.7,8,37,45,19,4,5,14,16,99,10,2012 - 2013
Sacramento Kings,21201021,2013-03-21,240,40,75,0.533,6,18,0.333,15,18,0.833,4,36,40,21,4,6,17,23,101,3,Minnesota Timberwolves,240,41,98,0.418,1,19,0.053,15,18,0.833,17,28,45,27,7,2,12,23,98,-3,2012 - 2013
Toronto Raptors,21201022,2013-03-22,240,36,79,0.456,11,32,0.344,11,14,0.786,9,24,33,19,7,1,13,23,94,-5,New York Knicks,240,38,71,0.535,10,22,0.455,13,24,0.542,9,31,40,16,8,5,14,24,99,5,2012 - 2013
Miami Heat,21201026,2013-03-22,240,38,68,0.559,8,15,0.533,19,26,0.731,4,29,33,21,15,6,20,14,103,14,Detroit Pistons,240,34,83,0.41,7,22,0.318,14,18,0.778,18,29,47,21,9,5,22,24,89,-14,2012 - 2013
San Antonio Spurs,21201030,2013-03-22,265,39,84,0.464,8,20,0.4,18,24,0.75,8,38,46,23,8,10,18,17,104,7,Utah Jazz,265,41,96,0.427,8,17,0.471,7,12,0.583,11,37,48,23,11,9,17,27,97,-7,2012 - 2013
Dallas Mavericks,21201029,2013-03-22,240,38,82,0.463,6,19,0.316,22,28,0.786,13,35,48,26,7,3,14,22,104,10,Boston Celtics,240,32,77,0.416,5,17,0.294,25,27,0.926,10,28,38,19,8,5,14,26,94,-10,2012 - 2013
Los Angeles Lakers,21201032,2013-03-22,240,39,81,0.481,11,23,0.478,11,17,0.647,9,39,48,27,5,3,17,15,100,-3,Washington Wizards,240,40,87,0.46,11,26,0.423,12,16,0.75,6,33,39,28,8,5,9,18,103,3,2012 - 2013
Indiana Pacers,21201024,2013-03-22,240,38,79,0.481,3,12,0.25,23,30,0.767,11,45,56,23,6,11,14,20,102,24,Milwaukee Bucks,240,31,101,0.307,3,19,0.158,13,22,0.591,22,30,52,17,4,6,9,21,78,-24,2012 - 2013
Orlando Magic,21201023,2013-03-22,240,38,92,0.413,5,16,0.313,8,10,0.8,11,33,44,20,10,5,14,26,89,-8,Oklahoma City Thunder,240,34,80,0.425,5,21,0.238,24,33,0.727,10,39,49,17,8,11,13,14,97,8,2012 - 2013
Atlanta Hawks,21201025,2013-03-22,240,37,83,0.446,7,24,0.292,12,16,0.75,6,35,41,27,8,6,11,14,93,-11,Portland Trail Blazers,240,41,87,0.471,10,18,0.556,12,16,0.75,10,38,48,22,8,2,9,16,104,11,2012 - 2013
New Orleans Hornets,21201027,2013-03-22,240,36,76,0.474,4,14,0.286,14,18,0.778,16,33,49,19,4,9,17,22,90,7,Memphis Grizzlies,240,30,73,0.411,3,10,0.3,20,25,0.8,11,22,33,14,11,3,11,20,83,-7,2012 - 2013
Phoenix Suns,21201031,2013-03-22,240,36,95,0.379,4,22,0.182,10,21,0.476,17,31,48,24,9,2,16,29,86,-31,Minnesota Timberwolves,240,42,79,0.532,2,12,0.167,31,40,0.775,10,40,50,28,10,4,15,18,117,31,2012 - 2013
Houston Rockets,21201028,2013-03-22,240,44,77,0.571,10,29,0.345,18,27,0.667,13,41,54,26,8,6,22,18,116,38,Cleveland Cavaliers,240,31,86,0.36,4,20,0.2,12,15,0.8,10,22,32,14,9,3,15,24,78,-38,2012 - 2013
Los Angeles Clippers,21201038,2013-03-23,240,37,79,0.468,9,26,0.346,18,24,0.75,12,29,41,19,11,6,16,23,101,6,Brooklyn Nets,240,34,74,0.459,9,25,0.36,18,24,0.75,10,23,33,27,9,2,15,21,95,-6,2012 - 2013
Golden State Warriors,21201039,2013-03-23,240,37,75,0.493,10,20,0.5,17,22,0.773,8,34,42,25,5,4,22,17,101,9,Washington Wizards,240,36,88,0.409,7,17,0.412,13,16,0.813,12,26,38,20,10,1,13,22,92,-9,2012 - 2013
Chicago Bulls,21201035,2013-03-23,240,35,81,0.432,3,11,0.273,14,22,0.636,12,34,46,21,4,5,10,22,87,3,Indiana Pacers,240,30,78,0.385,5,14,0.357,19,24,0.792,9,34,43,13,8,5,9,20,84,-3,2012 - 2013
Memphis Grizzlies,21201036,2013-03-23,240,43,94,0.457,4,11,0.364,20,24,0.833,16,28,44,26,8,6,8,19,110,4,Boston Celtics,240,38,74,0.514,9,20,0.45,21,28,0.75,7,30,37,19,5,9,15,21,106,-4,2012 - 2013
Denver Nuggets,21201037,2013-03-23,240,37,85,0.435,4,14,0.286,23,32,0.719,13,33,46,25,8,7,17,19,101,6,Sacramento Kings,240,39,86,0.453,8,28,0.286,9,17,0.529,10,26,36,24,5,10,14,26,95,-6,2012 - 2013
New York Knicks,21201034,2013-03-23,240,41,79,0.519,7,19,0.368,21,23,0.913,11,33,44,20,14,3,11,20,110,26,Toronto Raptors,240,34,76,0.447,4,23,0.174,12,18,0.667,11,24,35,13,6,2,18,20,84,-26,2012 - 2013
Charlotte Bobcats,21201033,2013-03-23,240,32,75,0.427,4,17,0.235,23,25,0.92,7,34,41,14,10,9,15,13,91,-1,Detroit Pistons,240,36,79,0.456,10,26,0.385,10,14,0.714,8,32,40,31,8,3,15,18,92,1,2012 - 2013
Miami Heat,21201041,2013-03-24,240,38,76,0.5,13,30,0.433,20,23,0.87,4,44,48,28,9,10,10,16,109,32,Charlotte Bobcats,240,30,89,0.337,5,25,0.2,12,18,0.667,14,31,45,9,8,2,13,20,77,-32,2012 - 2013
Sacramento Kings,21201047,2013-03-24,240,42,85,0.494,9,24,0.375,10,12,0.833,9,28,37,18,5,3,13,15,103,-14,Philadelphia 76ers,240,47,96,0.49,8,21,0.381,15,21,0.714,17,31,48,31,9,4,9,15,117,14,2012 - 2013
Oklahoma City Thunder,21201043,2013-03-24,240,43,82,0.524,4,11,0.364,13,18,0.722,9,34,43,23,12,5,11,14,103,20,Portland Trail Blazers,240,32,79,0.405,10,26,0.385,9,13,0.692,7,27,34,22,7,5,17,16,83,-20,2012 - 2013
Houston Rockets,21201042,2013-03-24,240,32,80,0.4,9,26,0.346,23,27,0.852,12,32,44,19,7,7,14,22,96,1,San Antonio Spurs,240,33,78,0.423,10,22,0.455,19,21,0.905,7,31,38,19,9,9,18,17,95,-1,2012 - 2013
Dallas Mavericks,21201045,2013-03-24,240,38,70,0.543,9,18,0.5,28,33,0.848,7,27,34,23,8,7,19,18,113,5,Utah Jazz,240,42,82,0.512,7,17,0.412,17,21,0.81,12,26,38,23,10,3,19,24,108,-5,2012 - 2013
Milwaukee Bucks,21201040,2013-03-24,240,42,92,0.457,5,21,0.238,10,18,0.556,19,31,50,26,6,5,16,17,99,-5,Atlanta Hawks,240,39,78,0.5,10,26,0.385,16,21,0.762,7,30,37,28,9,4,15,12,104,5,2012 - 2013
Minnesota Timberwolves,21201044,2013-03-24,240,39,78,0.5,6,12,0.5,13,19,0.684,6,26,32,27,8,4,13,19,97,-7,Chicago Bulls,240,41,89,0.461,10,26,0.385,12,17,0.706,20,32,52,25,7,3,15,16,104,7,2012 - 2013
Phoenix Suns,21201046,2013-03-24,240,41,99,0.414,6,21,0.286,12,17,0.706,25,23,48,22,5,8,11,23,100,-2,Brooklyn Nets,240,35,76,0.461,4,14,0.286,28,31,0.903,15,29,44,19,7,7,16,18,102,2,2012 - 2013
Washington Wizards,21201048,2013-03-25,240,36,72,0.5,5,13,0.385,30,44,0.682,10,32,42,17,8,4,12,17,107,13,Memphis Grizzlies,240,34,77,0.442,6,16,0.375,20,22,0.909,9,34,43,17,8,1,16,25,94,-13,2012 - 2013
New Orleans Hornets,21201051,2013-03-25,240,41,85,0.482,14,25,0.56,14,15,0.933,17,28,45,30,8,10,14,24,110,24,Denver Nuggets,240,25,66,0.379,5,16,0.313,31,39,0.795,11,21,32,14,8,5,14,15,86,-24,2012 - 2013
Utah Jazz,21201052,2013-03-25,240,41,84,0.488,7,14,0.5,18,21,0.857,14,32,46,22,7,10,16,23,107,16,Philadelphia 76ers,240,32,83,0.386,4,14,0.286,23,28,0.821,14,24,38,9,6,5,13,18,91,-16,2012 - 2013
Indiana Pacers,21201050,2013-03-25,240,40,84,0.476,8,23,0.348,12,15,0.8,15,34,49,18,7,6,21,17,100,6,Atlanta Hawks,240,36,80,0.45,7,21,0.333,15,25,0.6,10,28,38,18,11,7,16,17,94,-6,2012 - 2013
